"Notes"	"State"	"State Code"	"Year"	"Year Code"	"Month"	"Month Code"	"Multiple Cause of death"	"Multiple Cause of death Code"	Deaths	Population	Crude Rate
	"Alabama"	"01"	"1999"	"1999"	"Apr., 1999"	"1999/04"	"Other opioids"	"T40.2"	Suppressed	Not Applicable	Not Applicable
	"Alabama"	"01"	"1999"	"1999"	"Apr., 1999"	"1999/04"	"Methadone"	"T40.3"	0	Not Applicable	Not Applicable
	"Alabama"	"01"	"1999"	"1999"	"Apr., 1999"	"1999/04"	"Other synthetic narcotics"	"T40.4"	0	Not Applicable	Not Applicable
	"Alabama"	"01"	"1999"	"1999"	"May, 1999"	"1999/05"	"Opium"	"T40.0"	0	Not Applicable	Not Applicable
	"Alabama"	"01"	"1999"	"1999"	"May, 1999"	"1999/05"	"Heroin"	"T40.1"	0	Not Applicable	Not Applicable
	"Alabama"	"01"	"1999"	"1999"	"May, 1999"	"1999/05"	"Other opioids"	"T40.2"	0	Not Applicable	Not Applicable
	"Alabama"	"01"	"1999"	"1999"	"May, 1999"	"1999/05"	"Methadone"	"T40.3"	0	Not Applicable	Not Applicable
	"Alabama"	"01"	"1999"	"1999"	"May, 1999"	"1999/05"	"Other synthetic narcotics"	"T40.4"	0	Not Applicable	Not Applicable
	"Alabama"	"01"	"1999"	"1999"	"Jun., 1999"	"1999/06"	"Opium"	"T40.0"	0	Not Applicable	Not Applicable
	"Alabama"	"01"	"1999"	"1999"	"Jun., 1999"	"1999/06"	"Heroin"	"T40.1"	0	Not Applicable	Not Applicable
	"Alabama"	"01"	"1999"	"1999"	"Jun., 1999"	"1999/06"	"Other opioids"	"T40.2"	Suppressed	Not Applicable	Not Applicable
	"Alabama"	"01"	"1999"	"1999"	"Jun., 1999"	"1999/06"	"Methadone"	"T40.3"	Suppressed	Not Applicable	Not Applicable
	"Alabama"	"01"	"1999"	"1999"	"Jun., 1999"	"1999/06"	"Other synthetic narcotics"	"T40.4"	Suppressed	Not Applicable	Not Applicable
	"Alabama"	"01"	"1999"	"1999"	"Jul., 1999"	"1999/07"	"Opium"	"T40.0"	0	Not Applicable	Not Applicable
	"Alabama"	"01"	"1999"	"1999"	"Jul., 1999"	"1999/07"	"Heroin"	"T40.1"	0	Not Applicable	Not Applicable
	"Alabama"	"01"	"1999"	"1999"	"Jul., 1999"	"1999/07"	"Other opioids"	"T40.2"	0	Not Applicable	Not Applicable
	"Alabama"	"01"	"1999"	"1999"	"Jul., 1999"	"1999/07"	"Methadone"	"T40.3"	Suppressed	Not Applicable	Not Applicable
	"Alabama"	"01"	"1999"	"1999"	"Jul., 1999"	"1999/07"	"Other synthetic narcotics"	"T40.4"	Suppressed	Not Applicable	Not Applicable
	"Alabama"	"01"	"1999"	"1999"	"Aug., 1999"	"1999/08"	"Opium"	"T40.0"	0	Not Applicable	Not Applicable
	"Alabama"	"01"	"1999"	"1999"	"Aug., 1999"	"1999/08"	"Heroin"	"T40.1"	0	Not Applicable	Not Applicable
	"Alabama"	"01"	"1999"	"1999"	"Aug., 1999"	"1999/08"	"Other opioids"	"T40.2"	0	Not Applicable	Not Applicable
	"Alabama"	"01"	"1999"	"1999"	"Aug., 1999"	"1999/08"	"Methadone"	"T40.3"	0	Not Applicable	Not Applicable
	"Alabama"	"01"	"1999"	"1999"	"Aug., 1999"	"1999/08"	"Other synthetic narcotics"	"T40.4"	0	Not Applicable	Not Applicable
	"Alabama"	"01"	"1999"	"1999"	"Sep., 1999"	"1999/09"	"Opium"	"T40.0"	0	Not Applicable	Not Applicable
	"Alabama"	"01"	"1999"	"1999"	"Sep., 1999"	"1999/09"	"Heroin"	"T40.1"	0	Not Applicable	Not Applicable
	"Alabama"	"01"	"1999"	"1999"	"Sep., 1999"	"1999/09"	"Other opioids"	"T40.2"	Suppressed	Not Applicable	Not Applicable
	"Alabama"	"01"	"1999"	"1999"	"Sep., 1999"	"1999/09"	"Methadone"	"T40.3"	Suppressed	Not Applicable	Not Applicable
	"Alabama"	"01"	"1999"	"1999"	"Sep., 1999"	"1999/09"	"Other synthetic narcotics"	"T40.4"	Suppressed	Not Applicable	Not Applicable
	"Alabama"	"01"	"1999"	"1999"	"Oct., 1999"	"1999/10"	"Opium"	"T40.0"	0	Not Applicable	Not Applicable
	"Alabama"	"01"	"1999"	"1999"	"Oct., 1999"	"1999/10"	"Heroin"	"T40.1"	0	Not Applicable	Not Applicable
	"Alabama"	"01"	"1999"	"1999"	"Oct., 1999"	"1999/10"	"Other opioids"	"T40.2"	Suppressed	Not Applicable	Not Applicable
	"Alabama"	"01"	"1999"	"1999"	"Oct., 1999"	"1999/10"	"Methadone"	"T40.3"	Suppressed	Not Applicable	Not Applicable
	"Alabama"	"01"	"1999"	"1999"	"Oct., 1999"	"1999/10"	"Other synthetic narcotics"	"T40.4"	Suppressed	Not Applicable	Not Applicable
	"Alabama"	"01"	"1999"	"1999"	"Nov., 1999"	"1999/11"	"Opium"	"T40.0"	0	Not Applicable	Not Applicable
	"Alabama"	"01"	"1999"	"1999"	"Nov., 1999"	"1999/11"	"Heroin"	"T40.1"	0	Not Applicable	Not Applicable
	"Alabama"	"01"	"1999"	"1999"	"Nov., 1999"	"1999/11"	"Other opioids"	"T40.2"	0	Not Applicable	Not Applicable
	"Alabama"	"01"	"1999"	"1999"	"Nov., 1999"	"1999/11"	"Methadone"	"T40.3"	0	Not Applicable	Not Applicable
	"Alabama"	"01"	"1999"	"1999"	"Nov., 1999"	"1999/11"	"Other synthetic narcotics"	"T40.4"	0	Not Applicable	Not Applicable
	"Alabama"	"01"	"1999"	"1999"	"Dec., 1999"	"1999/12"	"Opium"	"T40.0"	0	Not Applicable	Not Applicable
	"Alabama"	"01"	"1999"	"1999"	"Dec., 1999"	"1999/12"	"Heroin"	"T40.1"	0	Not Applicable	Not Applicable
	"Alabama"	"01"	"1999"	"1999"	"Dec., 1999"	"1999/12"	"Other opioids"	"T40.2"	0	Not Applicable	Not Applicable
	"Alabama"	"01"	"1999"	"1999"	"Dec., 1999"	"1999/12"	"Methadone"	"T40.3"	0	Not Applicable	Not Applicable
	"Alabama"	"01"	"1999"	"1999"	"Dec., 1999"	"1999/12"	"Other synthetic narcotics"	"T40.4"	Suppressed	Not Applicable	Not Applicable
	"Alaska"	"02"	"1999"	"1999"	"Jan., 1999"	"1999/01"	"Opium"	"T40.0"	0	Not Applicable	Not Applicable
	"Alaska"	"02"	"1999"	"1999"	"Jan., 1999"	"1999/01"	"Heroin"	"T40.1"	0	Not Applicable	Not Applicable
	"Alaska"	"02"	"1999"	"1999"	"Jan., 1999"	"1999/01"	"Other opioids"	"T40.2"	Suppressed	Not Applicable	Not Applicable
	"Alaska"	"02"	"1999"	"1999"	"Jan., 1999"	"1999/01"	"Methadone"	"T40.3"	Suppressed	Not Applicable	Not Applicable
	"Alaska"	"02"	"1999"	"1999"	"Jan., 1999"	"1999/01"	"Other synthetic narcotics"	"T40.4"	Suppressed	Not Applicable	Not Applicable
	"Alaska"	"02"	"1999"	"1999"	"Feb., 1999"	"1999/02"	"Opium"	"T40.0"	0	Not Applicable	Not Applicable
	"Alaska"	"02"	"1999"	"1999"	"Feb., 1999"	"1999/02"	"Heroin"	"T40.1"	Suppressed	Not Applicable	Not Applicable
	"Alaska"	"02"	"1999"	"1999"	"Feb., 1999"	"1999/02"	"Other opioids"	"T40.2"	Suppressed	Not Applicable	Not Applicable
	"Alaska"	"02"	"1999"	"1999"	"Feb., 1999"	"1999/02"	"Methadone"	"T40.3"	0	Not Applicable	Not Applicable
	"Alaska"	"02"	"1999"	"1999"	"Feb., 1999"	"1999/02"	"Other synthetic narcotics"	"T40.4"	0	Not Applicable	Not Applicable
	"Alaska"	"02"	"1999"	"1999"	"Mar., 1999"	"1999/03"	"Opium"	"T40.0"	0	Not Applicable	Not Applicable
	"Alaska"	"02"	"1999"	"1999"	"Mar., 1999"	"1999/03"	"Heroin"	"T40.1"	0	Not Applicable	Not Applicable
	"Alaska"	"02"	"1999"	"1999"	"Mar., 1999"	"1999/03"	"Other opioids"	"T40.2"	Suppressed	Not Applicable	Not Applicable
	"Alaska"	"02"	"1999"	"1999"	"Mar., 1999"	"1999/03"	"Methadone"	"T40.3"	0	Not Applicable	Not Applicable
	"Alaska"	"02"	"1999"	"1999"	"Mar., 1999"	"1999/03"	"Other synthetic narcotics"	"T40.4"	0	Not Applicable	Not Applicable
	"Alaska"	"02"	"1999"	"1999"	"Apr., 1999"	"1999/04"	"Opium"	"T40.0"	0	Not Applicable	Not Applicable
	"Alaska"	"02"	"1999"	"1999"	"Apr., 1999"	"1999/04"	"Heroin"	"T40.1"	Suppressed	Not Applicable	Not Applicable
	"Alaska"	"02"	"1999"	"1999"	"Apr., 1999"	"1999/04"	"Other opioids"	"T40.2"	Suppressed	Not Applicable	Not Applicable
	"Alaska"	"02"	"1999"	"1999"	"Apr., 1999"	"1999/04"	"Methadone"	"T40.3"	Suppressed	Not Applicable	Not Applicable
	"Alaska"	"02"	"1999"	"1999"	"Apr., 1999"	"1999/04"	"Other synthetic narcotics"	"T40.4"	0	Not Applicable	Not Applicable
	"Alaska"	"02"	"1999"	"1999"	"May, 1999"	"1999/05"	"Opium"	"T40.0"	0	Not Applicable	Not Applicable
	"Alaska"	"02"	"1999"	"1999"	"May, 1999"	"1999/05"	"Heroin"	"T40.1"	Suppressed	Not Applicable	Not Applicable
	"Alaska"	"02"	"1999"	"1999"	"May, 1999"	"1999/05"	"Other opioids"	"T40.2"	0	Not Applicable	Not Applicable
	"Alaska"	"02"	"1999"	"1999"	"May, 1999"	"1999/05"	"Methadone"	"T40.3"	0	Not Applicable	Not Applicable
	"Alaska"	"02"	"1999"	"1999"	"May, 1999"	"1999/05"	"Other synthetic narcotics"	"T40.4"	0	Not Applicable	Not Applicable
	"Alaska"	"02"	"1999"	"1999"	"Jun., 1999"	"1999/06"	"Opium"	"T40.0"	0	Not Applicable	Not Applicable
	"Alaska"	"02"	"1999"	"1999"	"Jun., 1999"	"1999/06"	"Heroin"	"T40.1"	0	Not Applicable	Not Applicable
	"Alaska"	"02"	"1999"	"1999"	"Jun., 1999"	"1999/06"	"Other opioids"	"T40.2"	0	Not Applicable	Not Applicable
	"Alaska"	"02"	"1999"	"1999"	"Jun., 1999"	"1999/06"	"Methadone"	"T40.3"	0	Not Applicable	Not Applicable
	"Alaska"	"02"	"1999"	"1999"	"Jun., 1999"	"1999/06"	"Other synthetic narcotics"	"T40.4"	0	Not Applicable	Not Applicable
	"Alaska"	"02"	"1999"	"1999"	"Jul., 1999"	"1999/07"	"Opium"	"T40.0"	0	Not Applicable	Not Applicable
	"Alaska"	"02"	"1999"	"1999"	"Jul., 1999"	"1999/07"	"Heroin"	"T40.1"	0	Not Applicable	Not Applicable
	"Alaska"	"02"	"1999"	"1999"	"Jul., 1999"	"1999/07"	"Other opioids"	"T40.2"	0	Not Applicable	Not Applicable
	"Alaska"	"02"	"1999"	"1999"	"Jul., 1999"	"1999/07"	"Methadone"	"T40.3"	0	Not Applicable	Not Applicable
	"Alaska"	"02"	"1999"	"1999"	"Jul., 1999"	"1999/07"	"Other synthetic narcotics"	"T40.4"	0	Not Applicable	Not Applicable
	"Alaska"	"02"	"1999"	"1999"	"Aug., 1999"	"1999/08"	"Opium"	"T40.0"	0	Not Applicable	Not Applicable
	"Alaska"	"02"	"1999"	"1999"	"Aug., 1999"	"1999/08"	"Heroin"	"T40.1"	0	Not Applicable	Not Applicable
	"Alaska"	"02"	"1999"	"1999"	"Aug., 1999"	"1999/08"	"Other opioids"	"T40.2"	0	Not Applicable	Not Applicable
	"Alaska"	"02"	"1999"	"1999"	"Aug., 1999"	"1999/08"	"Methadone"	"T40.3"	0	Not Applicable	Not Applicable
	"Alaska"	"02"	"1999"	"1999"	"Aug., 1999"	"1999/08"	"Other synthetic narcotics"	"T40.4"	0	Not Applicable	Not Applicable
	"Alaska"	"02"	"1999"	"1999"	"Sep., 1999"	"1999/09"	"Opium"	"T40.0"	0	Not Applicable	Not Applicable
	"Alaska"	"02"	"1999"	"1999"	"Sep., 1999"	"1999/09"	"Heroin"	"T40.1"	0	Not Applicable	Not Applicable
	"Alaska"	"02"	"1999"	"1999"	"Sep., 1999"	"1999/09"	"Other opioids"	"T40.2"	0	Not Applicable	Not Applicable
	"Alaska"	"02"	"1999"	"1999"	"Sep., 1999"	"1999/09"	"Methadone"	"T40.3"	0	Not Applicable	Not Applicable
	"Alaska"	"02"	"1999"	"1999"	"Sep., 1999"	"1999/09"	"Other synthetic narcotics"	"T40.4"	0	Not Applicable	Not Applicable
	"Alaska"	"02"	"1999"	"1999"	"Oct., 1999"	"1999/10"	"Opium"	"T40.0"	0	Not Applicable	Not Applicable
	"Alaska"	"02"	"1999"	"1999"	"Oct., 1999"	"1999/10"	"Heroin"	"T40.1"	0	Not Applicable	Not Applicable
	"Alaska"	"02"	"1999"	"1999"	"Oct., 1999"	"1999/10"	"Other opioids"	"T40.2"	Suppressed	Not Applicable	Not Applicable
	"Alaska"	"02"	"1999"	"1999"	"Oct., 1999"	"1999/10"	"Methadone"	"T40.3"	Suppressed	Not Applicable	Not Applicable
	"Alaska"	"02"	"1999"	"1999"	"Oct., 1999"	"1999/10"	"Other synthetic narcotics"	"T40.4"	0	Not Applicable	Not Applicable
	"Alaska"	"02"	"1999"	"1999"	"Nov., 1999"	"1999/11"	"Opium"	"T40.0"	0	Not Applicable	Not Applicable
	"Alaska"	"02"	"1999"	"1999"	"Nov., 1999"	"1999/11"	"Heroin"	"T40.1"	0	Not Applicable	Not Applicable
	"Alaska"	"02"	"1999"	"1999"	"Nov., 1999"	"1999/11"	"Other opioids"	"T40.2"	Suppressed	Not Applicable	Not Applicable
	"Alaska"	"02"	"1999"	"1999"	"Nov., 1999"	"1999/11"	"Methadone"	"T40.3"	0	Not Applicable	Not Applicable
	"Alaska"	"02"	"1999"	"1999"	"Nov., 1999"	"1999/11"	"Other synthetic narcotics"	"T40.4"	0	Not Applicable	Not Applicable
	"Alaska"	"02"	"1999"	"1999"	"Dec., 1999"	"1999/12"	"Opium"	"T40.0"	0	Not Applicable	Not Applicable
	"Alaska"	"02"	"1999"	"1999"	"Dec., 1999"	"1999/12"	"Heroin"	"T40.1"	0	Not Applicable	Not Applicable
	"Alaska"	"02"	"1999"	"1999"	"Dec., 1999"	"1999/12"	"Other opioids"	"T40.2"	Suppressed	Not Applicable	Not Applicable
	"Alaska"	"02"	"1999"	"1999"	"Dec., 1999"	"1999/12"	"Methadone"	"T40.3"	0	Not Applicable	Not Applicable
	"Alaska"	"02"	"1999"	"1999"	"Dec., 1999"	"1999/12"	"Other synthetic narcotics"	"T40.4"	Suppressed	Not Applicable	Not Applicable
	"Arizona"	"04"	"1999"	"1999"	"Jan., 1999"	"1999/01"	"Opium"	"T40.0"	0	Not Applicable	Not Applicable
	"Arizona"	"04"	"1999"	"1999"	"Jan., 1999"	"1999/01"	"Heroin"	"T40.1"	Suppressed	Not Applicable	Not Applicable
	"Arizona"	"04"	"1999"	"1999"	"Jan., 1999"	"1999/01"	"Other opioids"	"T40.2"	Suppressed	Not Applicable	Not Applicable
	"Arizona"	"04"	"1999"	"1999"	"Jan., 1999"	"1999/01"	"Methadone"	"T40.3"	0	Not Applicable	Not Applicable
	"Arizona"	"04"	"1999"	"1999"	"Jan., 1999"	"1999/01"	"Other synthetic narcotics"	"T40.4"	Suppressed	Not Applicable	Not Applicable
	"Arizona"	"04"	"1999"	"1999"	"Feb., 1999"	"1999/02"	"Opium"	"T40.0"	0	Not Applicable	Not Applicable
	"Arizona"	"04"	"1999"	"1999"	"Feb., 1999"	"1999/02"	"Heroin"	"T40.1"	Suppressed	Not Applicable	Not Applicable
	"Arizona"	"04"	"1999"	"1999"	"Feb., 1999"	"1999/02"	"Other opioids"	"T40.2"	Suppressed	Not Applicable	Not Applicable
	"Arizona"	"04"	"1999"	"1999"	"Feb., 1999"	"1999/02"	"Methadone"	"T40.3"	Suppressed	Not Applicable	Not Applicable
	"Arizona"	"04"	"1999"	"1999"	"Feb., 1999"	"1999/02"	"Other synthetic narcotics"	"T40.4"	Suppressed	Not Applicable	Not Applicable
	"Arizona"	"04"	"1999"	"1999"	"Mar., 1999"	"1999/03"	"Opium"	"T40.0"	0	Not Applicable	Not Applicable
	"Arizona"	"04"	"1999"	"1999"	"Mar., 1999"	"1999/03"	"Heroin"	"T40.1"	Suppressed	Not Applicable	Not Applicable
	"Arizona"	"04"	"1999"	"1999"	"Mar., 1999"	"1999/03"	"Other opioids"	"T40.2"	Suppressed	Not Applicable	Not Applicable
	"Arizona"	"04"	"1999"	"1999"	"Mar., 1999"	"1999/03"	"Methadone"	"T40.3"	Suppressed	Not Applicable	Not Applicable
	"Arizona"	"04"	"1999"	"1999"	"Mar., 1999"	"1999/03"	"Other synthetic narcotics"	"T40.4"	Suppressed	Not Applicable	Not Applicable
	"Arizona"	"04"	"1999"	"1999"	"Apr., 1999"	"1999/04"	"Opium"	"T40.0"	0	Not Applicable	Not Applicable
	"Arizona"	"04"	"1999"	"1999"	"Apr., 1999"	"1999/04"	"Heroin"	"T40.1"	Suppressed	Not Applicable	Not Applicable
	"Arizona"	"04"	"1999"	"1999"	"Apr., 1999"	"1999/04"	"Other opioids"	"T40.2"	12	Not Applicable	Not Applicable
	"Arizona"	"04"	"1999"	"1999"	"Apr., 1999"	"1999/04"	"Methadone"	"T40.3"	Suppressed	Not Applicable	Not Applicable
	"Arizona"	"04"	"1999"	"1999"	"Apr., 1999"	"1999/04"	"Other synthetic narcotics"	"T40.4"	Suppressed	Not Applicable	Not Applicable
	"Arizona"	"04"	"1999"	"1999"	"May, 1999"	"1999/05"	"Opium"	"T40.0"	0	Not Applicable	Not Applicable
	"Arizona"	"04"	"1999"	"1999"	"May, 1999"	"1999/05"	"Heroin"	"T40.1"	Suppressed	Not Applicable	Not Applicable
	"Arizona"	"04"	"1999"	"1999"	"May, 1999"	"1999/05"	"Other opioids"	"T40.2"	12	Not Applicable	Not Applicable
	"Arizona"	"04"	"1999"	"1999"	"May, 1999"	"1999/05"	"Methadone"	"T40.3"	Suppressed	Not Applicable	Not Applicable
	"Arizona"	"04"	"1999"	"1999"	"May, 1999"	"1999/05"	"Other synthetic narcotics"	"T40.4"	Suppressed	Not Applicable	Not Applicable
	"Arizona"	"04"	"1999"	"1999"	"Jun., 1999"	"1999/06"	"Opium"	"T40.0"	0	Not Applicable	Not Applicable
	"Arizona"	"04"	"1999"	"1999"	"Jun., 1999"	"1999/06"	"Heroin"	"T40.1"	Suppressed	Not Applicable	Not Applicable
	"Arizona"	"04"	"1999"	"1999"	"Jun., 1999"	"1999/06"	"Other opioids"	"T40.2"	Suppressed	Not Applicable	Not Applicable
	"Arizona"	"04"	"1999"	"1999"	"Jun., 1999"	"1999/06"	"Methadone"	"T40.3"	Suppressed	Not Applicable	Not Applicable
	"Arizona"	"04"	"1999"	"1999"	"Jun., 1999"	"1999/06"	"Other synthetic narcotics"	"T40.4"	Suppressed	Not Applicable	Not Applicable
	"Arizona"	"04"	"1999"	"1999"	"Jul., 1999"	"1999/07"	"Opium"	"T40.0"	0	Not Applicable	Not Applicable
	"Arizona"	"04"	"1999"	"1999"	"Jul., 1999"	"1999/07"	"Heroin"	"T40.1"	Suppressed	Not Applicable	Not Applicable
	"Arizona"	"04"	"1999"	"1999"	"Jul., 1999"	"1999/07"	"Other opioids"	"T40.2"	Suppressed	Not Applicable	Not Applicable
	"Arizona"	"04"	"1999"	"1999"	"Jul., 1999"	"1999/07"	"Methadone"	"T40.3"	Suppressed	Not Applicable	Not Applicable
	"Arizona"	"04"	"1999"	"1999"	"Jul., 1999"	"1999/07"	"Other synthetic narcotics"	"T40.4"	Suppressed	Not Applicable	Not Applicable
	"Arizona"	"04"	"1999"	"1999"	"Aug., 1999"	"1999/08"	"Opium"	"T40.0"	0	Not Applicable	Not Applicable
	"Arizona"	"04"	"1999"	"1999"	"Aug., 1999"	"1999/08"	"Heroin"	"T40.1"	Suppressed	Not Applicable	Not Applicable
	"Arizona"	"04"	"1999"	"1999"	"Aug., 1999"	"1999/08"	"Other opioids"	"T40.2"	Suppressed	Not Applicable	Not Applicable
	"Arizona"	"04"	"1999"	"1999"	"Aug., 1999"	"1999/08"	"Methadone"	"T40.3"	Suppressed	Not Applicable	Not Applicable
	"Arizona"	"04"	"1999"	"1999"	"Aug., 1999"	"1999/08"	"Other synthetic narcotics"	"T40.4"	0	Not Applicable	Not Applicable
	"Arizona"	"04"	"1999"	"1999"	"Sep., 1999"	"1999/09"	"Opium"	"T40.0"	0	Not Applicable	Not Applicable
	"Arizona"	"04"	"1999"	"1999"	"Sep., 1999"	"1999/09"	"Heroin"	"T40.1"	0	Not Applicable	Not Applicable
	"Arizona"	"04"	"1999"	"1999"	"Sep., 1999"	"1999/09"	"Other opioids"	"T40.2"	Suppressed	Not Applicable	Not Applicable
	"Arizona"	"04"	"1999"	"1999"	"Sep., 1999"	"1999/09"	"Methadone"	"T40.3"	Suppressed	Not Applicable	Not Applicable
	"Arizona"	"04"	"1999"	"1999"	"Sep., 1999"	"1999/09"	"Other synthetic narcotics"	"T40.4"	Suppressed	Not Applicable	Not Applicable
	"Arizona"	"04"	"1999"	"1999"	"Oct., 1999"	"1999/10"	"Opium"	"T40.0"	0	Not Applicable	Not Applicable
	"Arizona"	"04"	"1999"	"1999"	"Oct., 1999"	"1999/10"	"Heroin"	"T40.1"	0	Not Applicable	Not Applicable
	"Arizona"	"04"	"1999"	"1999"	"Oct., 1999"	"1999/10"	"Other opioids"	"T40.2"	Suppressed	Not Applicable	Not Applicable
	"Arizona"	"04"	"1999"	"1999"	"Oct., 1999"	"1999/10"	"Methadone"	"T40.3"	Suppressed	Not Applicable	Not Applicable
	"Arizona"	"04"	"1999"	"1999"	"Oct., 1999"	"1999/10"	"Other synthetic narcotics"	"T40.4"	0	Not Applicable	Not Applicable
	"Arizona"	"04"	"1999"	"1999"	"Nov., 1999"	"1999/11"	"Opium"	"T40.0"	0	Not Applicable	Not Applicable
	"Arizona"	"04"	"1999"	"1999"	"Nov., 1999"	"1999/11"	"Heroin"	"T40.1"	Suppressed	Not Applicable	Not Applicable
	"Arizona"	"04"	"1999"	"1999"	"Nov., 1999"	"1999/11"	"Other opioids"	"T40.2"	Suppressed	Not Applicable	Not Applicable
	"Arizona"	"04"	"1999"	"1999"	"Nov., 1999"	"1999/11"	"Methadone"	"T40.3"	Suppressed	Not Applicable	Not Applicable
	"Arizona"	"04"	"1999"	"1999"	"Nov., 1999"	"1999/11"	"Other synthetic narcotics"	"T40.4"	Suppressed	Not Applicable	Not Applicable
	"Arizona"	"04"	"1999"	"1999"	"Dec., 1999"	"1999/12"	"Opium"	"T40.0"	0	Not Applicable	Not Applicable
	"Arizona"	"04"	"1999"	"1999"	"Dec., 1999"	"1999/12"	"Heroin"	"T40.1"	0	Not Applicable	Not Applicable
	"Arizona"	"04"	"1999"	"1999"	"Dec., 1999"	"1999/12"	"Other opioids"	"T40.2"	Suppressed	Not Applicable	Not Applicable
	"Arizona"	"04"	"1999"	"1999"	"Dec., 1999"	"1999/12"	"Methadone"	"T40.3"	0	Not Applicable	Not Applicable
	"Arizona"	"04"	"1999"	"1999"	"Dec., 1999"	"1999/12"	"Other synthetic narcotics"	"T40.4"	Suppressed	Not Applicable	Not Applicable
	"Arkansas"	"05"	"1999"	"1999"	"Jan., 1999"	"1999/01"	"Opium"	"T40.0"	0	Not Applicable	Not Applicable
	"Arkansas"	"05"	"1999"	"1999"	"Jan., 1999"	"1999/01"	"Heroin"	"T40.1"	0	Not Applicable	Not Applicable
	"Arkansas"	"05"	"1999"	"1999"	"Jan., 1999"	"1999/01"	"Other opioids"	"T40.2"	Suppressed	Not Applicable	Not Applicable
	"Arkansas"	"05"	"1999"	"1999"	"Jan., 1999"	"1999/01"	"Methadone"	"T40.3"	Suppressed	Not Applicable	Not Applicable
	"Arkansas"	"05"	"1999"	"1999"	"Jan., 1999"	"1999/01"	"Other synthetic narcotics"	"T40.4"	0	Not Applicable	Not Applicable
	"Arkansas"	"05"	"1999"	"1999"	"Feb., 1999"	"1999/02"	"Opium"	"T40.0"	0	Not Applicable	Not Applicable
	"Arkansas"	"05"	"1999"	"1999"	"Feb., 1999"	"1999/02"	"Heroin"	"T40.1"	0	Not Applicable	Not Applicable
	"Arkansas"	"05"	"1999"	"1999"	"Feb., 1999"	"1999/02"	"Other opioids"	"T40.2"	0	Not Applicable	Not Applicable
	"Arkansas"	"05"	"1999"	"1999"	"Feb., 1999"	"1999/02"	"Methadone"	"T40.3"	0	Not Applicable	Not Applicable
	"Arkansas"	"05"	"1999"	"1999"	"Feb., 1999"	"1999/02"	"Other synthetic narcotics"	"T40.4"	Suppressed	Not Applicable	Not Applicable
	"Arkansas"	"05"	"1999"	"1999"	"Mar., 1999"	"1999/03"	"Opium"	"T40.0"	0	Not Applicable	Not Applicable
	"Arkansas"	"05"	"1999"	"1999"	"Mar., 1999"	"1999/03"	"Heroin"	"T40.1"	0	Not Applicable	Not Applicable
	"Arkansas"	"05"	"1999"	"1999"	"Mar., 1999"	"1999/03"	"Other opioids"	"T40.2"	0	Not Applicable	Not Applicable
