"Notes"	"State"	"State Code"	"Year"	"Year Code"	"Month"	"Month Code"	Deaths	Population	Crude Rate
	"Arizona"	"04"	"2019"	"2019"	"Jan., 2019"	"2019/01"	94	Not Applicable	Not Applicable
	"Arizona"	"04"	"2019"	"2019"	"Feb., 2019"	"2019/02"	76	Not Applicable	Not Applicable
	"Arizona"	"04"	"2019"	"2019"	"Mar., 2019"	"2019/03"	98	Not Applicable	Not Applicable
	"Arizona"	"04"	"2019"	"2019"	"Apr., 2019"	"2019/04"	94	Not Applicable	Not Applicable
	"Arizona"	"04"	"2019"	"2019"	"May, 2019"	"2019/05"	104	Not Applicable	Not Applicable
	"Arizona"	"04"	"2019"	"2019"	"Jun., 2019"	"2019/06"	81	Not Applicable	Not Applicable
	"Arizona"	"04"	"2019"	"2019"	"Jul., 2019"	"2019/07"	124	Not Applicable	Not Applicable
	"Arizona"	"04"	"2019"	"2019"	"Aug., 2019"	"2019/08"	118	Not Applicable	Not Applicable
	"Arizona"	"04"	"2019"	"2019"	"Sep., 2019"	"2019/09"	120	Not Applicable	Not Applicable
	"Arizona"	"04"	"2019"	"2019"	"Oct., 2019"	"2019/10"	121	Not Applicable	Not Applicable
	"Arizona"	"04"	"2019"	"2019"	"Nov., 2019"	"2019/11"	109	Not Applicable	Not Applicable
	"Arizona"	"04"	"2019"	"2019"	"Dec., 2019"	"2019/12"	122	Not Applicable	Not Applicable
	"Arkansas"	"05"	"2019"	"2019"	"Jan., 2019"	"2019/01"	29	Not Applicable	Not Applicable
	"Arkansas"	"05"	"2019"	"2019"	"Feb., 2019"	"2019/02"	18	Not Applicable	Not Applicable
	"Arkansas"	"05"	"2019"	"2019"	"Mar., 2019"	"2019/03"	15	Not Applicable	Not Applicable
	"Arkansas"	"05"	"2019"	"2019"	"Apr., 2019"	"2019/04"	15	Not Applicable	Not Applicable
	"Arkansas"	"05"	"2019"	"2019"	"May, 2019"	"2019/05"	17	Not Applicable	Not Applicable
	"Arkansas"	"05"	"2019"	"2019"	"Jun., 2019"	"2019/06"	14	Not Applicable	Not Applicable
	"Arkansas"	"05"	"2019"	"2019"	"Jul., 2019"	"2019/07"	14	Not Applicable	Not Applicable
	"Arkansas"	"05"	"2019"	"2019"	"Aug., 2019"	"2019/08"	16	Not Applicable	Not Applicable
	"Arkansas"	"05"	"2019"	"2019"	"Sep., 2019"	"2019/09"	16	Not Applicable	Not Applicable
	"Arkansas"	"05"	"2019"	"2019"	"Oct., 2019"	"2019/10"	17	Not Applicable	Not Applicable
	"Arkansas"	"05"	"2019"	"2019"	"Nov., 2019"	"2019/11"	Suppressed	Not Applicable	Not Applicable
	"Arkansas"	"05"	"2019"	"2019"	"Dec., 2019"	"2019/12"	14	Not Applicable	Not Applicable
	"California"	"06"	"2019"	"2019"	"Jan., 2019"	"2019/01"	212	Not Applicable	Not Applicable
	"California"	"06"	"2019"	"2019"	"Feb., 2019"	"2019/02"	223	Not Applicable	Not Applicable
	"California"	"06"	"2019"	"2019"	"Mar., 2019"	"2019/03"	262	Not Applicable	Not Applicable
	"California"	"06"	"2019"	"2019"	"Apr., 2019"	"2019/04"	236	Not Applicable	Not Applicable
	"California"	"06"	"2019"	"2019"	"May, 2019"	"2019/05"	236	Not Applicable	Not Applicable
	"California"	"06"	"2019"	"2019"	"Jun., 2019"	"2019/06"	259	Not Applicable	Not Applicable
	"California"	"06"	"2019"	"2019"	"Jul., 2019"	"2019/07"	264	Not Applicable	Not Applicable
	"California"	"06"	"2019"	"2019"	"Aug., 2019"	"2019/08"	309	Not Applicable	Not Applicable
	"California"	"06"	"2019"	"2019"	"Sep., 2019"	"2019/09"	280	Not Applicable	Not Applicable
	"California"	"06"	"2019"	"2019"	"Oct., 2019"	"2019/10"	274	Not Applicable	Not Applicable
	"California"	"06"	"2019"	"2019"	"Nov., 2019"	"2019/11"	307	Not Applicable	Not Applicable
	"California"	"06"	"2019"	"2019"	"Dec., 2019"	"2019/12"	282	Not Applicable	Not Applicable
	"Colorado"	"08"	"2019"	"2019"	"Jan., 2019"	"2019/01"	52	Not Applicable	Not Applicable
	"Colorado"	"08"	"2019"	"2019"	"Feb., 2019"	"2019/02"	42	Not Applicable	Not Applicable
	"Colorado"	"08"	"2019"	"2019"	"Mar., 2019"	"2019/03"	45	Not Applicable	Not Applicable
	"Colorado"	"08"	"2019"	"2019"	"Apr., 2019"	"2019/04"	50	Not Applicable	Not Applicable
	"Colorado"	"08"	"2019"	"2019"	"May, 2019"	"2019/05"	49	Not Applicable	Not Applicable
	"Colorado"	"08"	"2019"	"2019"	"Jun., 2019"	"2019/06"	45	Not Applicable	Not Applicable
	"Colorado"	"08"	"2019"	"2019"	"Jul., 2019"	"2019/07"	59	Not Applicable	Not Applicable
	"Colorado"	"08"	"2019"	"2019"	"Aug., 2019"	"2019/08"	45	Not Applicable	Not Applicable
	"Colorado"	"08"	"2019"	"2019"	"Sep., 2019"	"2019/09"	47	Not Applicable	Not Applicable
	"Colorado"	"08"	"2019"	"2019"	"Oct., 2019"	"2019/10"	55	Not Applicable	Not Applicable
	"Colorado"	"08"	"2019"	"2019"	"Nov., 2019"	"2019/11"	55	Not Applicable	Not Applicable
	"Colorado"	"08"	"2019"	"2019"	"Dec., 2019"	"2019/12"	81	Not Applicable	Not Applicable
	"Connecticut"	"09"	"2019"	"2019"	"Jan., 2019"	"2019/01"	70	Not Applicable	Not Applicable
	"Connecticut"	"09"	"2019"	"2019"	"Feb., 2019"	"2019/02"	76	Not Applicable	Not Applicable
	"Connecticut"	"09"	"2019"	"2019"	"Mar., 2019"	"2019/03"	86	Not Applicable	Not Applicable
	"Connecticut"	"09"	"2019"	"2019"	"Apr., 2019"	"2019/04"	74	Not Applicable	Not Applicable
	"Connecticut"	"09"	"2019"	"2019"	"May, 2019"	"2019/05"	100	Not Applicable	Not Applicable
	"Connecticut"	"09"	"2019"	"2019"	"Jun., 2019"	"2019/06"	110	Not Applicable	Not Applicable
	"Connecticut"	"09"	"2019"	"2019"	"Jul., 2019"	"2019/07"	109	Not Applicable	Not Applicable
	"Connecticut"	"09"	"2019"	"2019"	"Aug., 2019"	"2019/08"	126	Not Applicable	Not Applicable
	"Connecticut"	"09"	"2019"	"2019"	"Sep., 2019"	"2019/09"	83	Not Applicable	Not Applicable
	"Connecticut"	"09"	"2019"	"2019"	"Oct., 2019"	"2019/10"	72	Not Applicable	Not Applicable
	"Connecticut"	"09"	"2019"	"2019"	"Nov., 2019"	"2019/11"	87	Not Applicable	Not Applicable
	"Connecticut"	"09"	"2019"	"2019"	"Dec., 2019"	"2019/12"	103	Not Applicable	Not Applicable
	"Delaware"	"10"	"2019"	"2019"	"Jan., 2019"	"2019/01"	27	Not Applicable	Not Applicable
	"Delaware"	"10"	"2019"	"2019"	"Feb., 2019"	"2019/02"	22	Not Applicable	Not Applicable
	"Delaware"	"10"	"2019"	"2019"	"Mar., 2019"	"2019/03"	22	Not Applicable	Not Applicable
	"Delaware"	"10"	"2019"	"2019"	"Apr., 2019"	"2019/04"	26	Not Applicable	Not Applicable
	"Delaware"	"10"	"2019"	"2019"	"May, 2019"	"2019/05"	35	Not Applicable	Not Applicable
	"Delaware"	"10"	"2019"	"2019"	"Jun., 2019"	"2019/06"	39	Not Applicable	Not Applicable
	"Delaware"	"10"	"2019"	"2019"	"Jul., 2019"	"2019/07"	34	Not Applicable	Not Applicable
	"Delaware"	"10"	"2019"	"2019"	"Aug., 2019"	"2019/08"	37	Not Applicable	Not Applicable
	"Delaware"	"10"	"2019"	"2019"	"Sep., 2019"	"2019/09"	38	Not Applicable	Not Applicable
	"Delaware"	"10"	"2019"	"2019"	"Oct., 2019"	"2019/10"	27	Not Applicable	Not Applicable
	"Delaware"	"10"	"2019"	"2019"	"Nov., 2019"	"2019/11"	30	Not Applicable	Not Applicable
	"Delaware"	"10"	"2019"	"2019"	"Dec., 2019"	"2019/12"	45	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"2019"	"2019"	"Jan., 2019"	"2019/01"	17	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"2019"	"2019"	"Feb., 2019"	"2019/02"	20	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"2019"	"2019"	"Mar., 2019"	"2019/03"	13	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"2019"	"2019"	"Apr., 2019"	"2019/04"	16	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"2019"	"2019"	"May, 2019"	"2019/05"	20	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"2019"	"2019"	"Jun., 2019"	"2019/06"	20	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"2019"	"2019"	"Jul., 2019"	"2019/07"	17	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"2019"	"2019"	"Aug., 2019"	"2019/08"	23	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"2019"	"2019"	"Sep., 2019"	"2019/09"	23	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"2019"	"2019"	"Oct., 2019"	"2019/10"	24	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"2019"	"2019"	"Nov., 2019"	"2019/11"	19	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"2019"	"2019"	"Dec., 2019"	"2019/12"	29	Not Applicable	Not Applicable
	"Florida"	"12"	"2019"	"2019"	"Jan., 2019"	"2019/01"	296	Not Applicable	Not Applicable
	"Florida"	"12"	"2019"	"2019"	"Feb., 2019"	"2019/02"	260	Not Applicable	Not Applicable
	"Florida"	"12"	"2019"	"2019"	"Mar., 2019"	"2019/03"	272	Not Applicable	Not Applicable
	"Florida"	"12"	"2019"	"2019"	"Apr., 2019"	"2019/04"	295	Not Applicable	Not Applicable
	"Florida"	"12"	"2019"	"2019"	"May, 2019"	"2019/05"	245	Not Applicable	Not Applicable
	"Florida"	"12"	"2019"	"2019"	"Jun., 2019"	"2019/06"	308	Not Applicable	Not Applicable
	"Florida"	"12"	"2019"	"2019"	"Jul., 2019"	"2019/07"	309	Not Applicable	Not Applicable
	"Florida"	"12"	"2019"	"2019"	"Aug., 2019"	"2019/08"	295	Not Applicable	Not Applicable
	"Florida"	"12"	"2019"	"2019"	"Sep., 2019"	"2019/09"	364	Not Applicable	Not Applicable
	"Florida"	"12"	"2019"	"2019"	"Oct., 2019"	"2019/10"	386	Not Applicable	Not Applicable
	"Florida"	"12"	"2019"	"2019"	"Nov., 2019"	"2019/11"	344	Not Applicable	Not Applicable
	"Florida"	"12"	"2019"	"2019"	"Dec., 2019"	"2019/12"	338	Not Applicable	Not Applicable
	"Georgia"	"13"	"2019"	"2019"	"Jan., 2019"	"2019/01"	71	Not Applicable	Not Applicable
	"Georgia"	"13"	"2019"	"2019"	"Feb., 2019"	"2019/02"	63	Not Applicable	Not Applicable
	"Georgia"	"13"	"2019"	"2019"	"Mar., 2019"	"2019/03"	85	Not Applicable	Not Applicable
	"Georgia"	"13"	"2019"	"2019"	"Apr., 2019"	"2019/04"	74	Not Applicable	Not Applicable
	"Georgia"	"13"	"2019"	"2019"	"May, 2019"	"2019/05"	81	Not Applicable	Not Applicable
	"Georgia"	"13"	"2019"	"2019"	"Jun., 2019"	"2019/06"	64	Not Applicable	Not Applicable
	"Georgia"	"13"	"2019"	"2019"	"Jul., 2019"	"2019/07"	60	Not Applicable	Not Applicable
	"Georgia"	"13"	"2019"	"2019"	"Aug., 2019"	"2019/08"	74	Not Applicable	Not Applicable
	"Georgia"	"13"	"2019"	"2019"	"Sep., 2019"	"2019/09"	65	Not Applicable	Not Applicable
	"Georgia"	"13"	"2019"	"2019"	"Oct., 2019"	"2019/10"	68	Not Applicable	Not Applicable
	"Georgia"	"13"	"2019"	"2019"	"Nov., 2019"	"2019/11"	71	Not Applicable	Not Applicable
	"Georgia"	"13"	"2019"	"2019"	"Dec., 2019"	"2019/12"	75	Not Applicable	Not Applicable
	"Hawaii"	"15"	"2019"	"2019"	"Jan., 2019"	"2019/01"	Suppressed	Not Applicable	Not Applicable
	"Hawaii"	"15"	"2019"	"2019"	"Feb., 2019"	"2019/02"	Suppressed	Not Applicable	Not Applicable
	"Hawaii"	"15"	"2019"	"2019"	"Mar., 2019"	"2019/03"	Suppressed	Not Applicable	Not Applicable
	"Hawaii"	"15"	"2019"	"2019"	"Apr., 2019"	"2019/04"	Suppressed	Not Applicable	Not Applicable
	"Hawaii"	"15"	"2019"	"2019"	"May, 2019"	"2019/05"	0	Not Applicable	Not Applicable
	"Hawaii"	"15"	"2019"	"2019"	"Jun., 2019"	"2019/06"	Suppressed	Not Applicable	Not Applicable
	"Hawaii"	"15"	"2019"	"2019"	"Jul., 2019"	"2019/07"	Suppressed	Not Applicable	Not Applicable
	"Hawaii"	"15"	"2019"	"2019"	"Aug., 2019"	"2019/08"	11	Not Applicable	Not Applicable
	"Hawaii"	"15"	"2019"	"2019"	"Sep., 2019"	"2019/09"	Suppressed	Not Applicable	Not Applicable
	"Hawaii"	"15"	"2019"	"2019"	"Oct., 2019"	"2019/10"	Suppressed	Not Applicable	Not Applicable
	"Hawaii"	"15"	"2019"	"2019"	"Nov., 2019"	"2019/11"	Suppressed	Not Applicable	Not Applicable
	"Hawaii"	"15"	"2019"	"2019"	"Dec., 2019"	"2019/12"	Suppressed	Not Applicable	Not Applicable
	"Idaho"	"16"	"2019"	"2019"	"Jan., 2019"	"2019/01"	Suppressed	Not Applicable	Not Applicable
	"Idaho"	"16"	"2019"	"2019"	"Feb., 2019"	"2019/02"	15	Not Applicable	Not Applicable
	"Idaho"	"16"	"2019"	"2019"	"Mar., 2019"	"2019/03"	13	Not Applicable	Not Applicable
	"Idaho"	"16"	"2019"	"2019"	"Apr., 2019"	"2019/04"	10	Not Applicable	Not Applicable
	"Idaho"	"16"	"2019"	"2019"	"May, 2019"	"2019/05"	Suppressed	Not Applicable	Not Applicable
	"Idaho"	"16"	"2019"	"2019"	"Jun., 2019"	"2019/06"	15	Not Applicable	Not Applicable
	"Idaho"	"16"	"2019"	"2019"	"Jul., 2019"	"2019/07"	Suppressed	Not Applicable	Not Applicable
	"Idaho"	"16"	"2019"	"2019"	"Aug., 2019"	"2019/08"	10	Not Applicable	Not Applicable
	"Idaho"	"16"	"2019"	"2019"	"Sep., 2019"	"2019/09"	11	Not Applicable	Not Applicable
	"Idaho"	"16"	"2019"	"2019"	"Oct., 2019"	"2019/10"	11	Not Applicable	Not Applicable
	"Idaho"	"16"	"2019"	"2019"	"Nov., 2019"	"2019/11"	17	Not Applicable	Not Applicable
	"Idaho"	"16"	"2019"	"2019"	"Dec., 2019"	"2019/12"	11	Not Applicable	Not Applicable
	"Illinois"	"17"	"2019"	"2019"	"Jan., 2019"	"2019/01"	141	Not Applicable	Not Applicable
	"Illinois"	"17"	"2019"	"2019"	"Feb., 2019"	"2019/02"	134	Not Applicable	Not Applicable
	"Illinois"	"17"	"2019"	"2019"	"Mar., 2019"	"2019/03"	160	Not Applicable	Not Applicable
	"Illinois"	"17"	"2019"	"2019"	"Apr., 2019"	"2019/04"	152	Not Applicable	Not Applicable
	"Illinois"	"17"	"2019"	"2019"	"May, 2019"	"2019/05"	218	Not Applicable	Not Applicable
	"Illinois"	"17"	"2019"	"2019"	"Jun., 2019"	"2019/06"	172	Not Applicable	Not Applicable
	"Illinois"	"17"	"2019"	"2019"	"Jul., 2019"	"2019/07"	181	Not Applicable	Not Applicable
	"Illinois"	"17"	"2019"	"2019"	"Aug., 2019"	"2019/08"	204	Not Applicable	Not Applicable
	"Illinois"	"17"	"2019"	"2019"	"Sep., 2019"	"2019/09"	199	Not Applicable	Not Applicable
	"Illinois"	"17"	"2019"	"2019"	"Oct., 2019"	"2019/10"	190	Not Applicable	Not Applicable
	"Illinois"	"17"	"2019"	"2019"	"Nov., 2019"	"2019/11"	203	Not Applicable	Not Applicable
	"Illinois"	"17"	"2019"	"2019"	"Dec., 2019"	"2019/12"	235	Not Applicable	Not Applicable
	"Indiana"	"18"	"2019"	"2019"	"Jan., 2019"	"2019/01"	76	Not Applicable	Not Applicable
	"Indiana"	"18"	"2019"	"2019"	"Feb., 2019"	"2019/02"	79	Not Applicable	Not Applicable
	"Indiana"	"18"	"2019"	"2019"	"Mar., 2019"	"2019/03"	127	Not Applicable	Not Applicable
	"Indiana"	"18"	"2019"	"2019"	"Apr., 2019"	"2019/04"	89	Not Applicable	Not Applicable
	"Indiana"	"18"	"2019"	"2019"	"May, 2019"	"2019/05"	98	Not Applicable	Not Applicable
	"Indiana"	"18"	"2019"	"2019"	"Jun., 2019"	"2019/06"	92	Not Applicable	Not Applicable
	"Indiana"	"18"	"2019"	"2019"	"Jul., 2019"	"2019/07"	112	Not Applicable	Not Applicable
	"Indiana"	"18"	"2019"	"2019"	"Aug., 2019"	"2019/08"	108	Not Applicable	Not Applicable
	"Indiana"	"18"	"2019"	"2019"	"Sep., 2019"	"2019/09"	106	Not Applicable	Not Applicable
	"Indiana"	"18"	"2019"	"2019"	"Oct., 2019"	"2019/10"	124	Not Applicable	Not Applicable
	"Indiana"	"18"	"2019"	"2019"	"Nov., 2019"	"2019/11"	107	Not Applicable	Not Applicable
	"Indiana"	"18"	"2019"	"2019"	"Dec., 2019"	"2019/12"	107	Not Applicable	Not Applicable
	"Iowa"	"19"	"2019"	"2019"	"Jan., 2019"	"2019/01"	16	Not Applicable	Not Applicable
	"Iowa"	"19"	"2019"	"2019"	"Feb., 2019"	"2019/02"	Suppressed	Not Applicable	Not Applicable
	"Iowa"	"19"	"2019"	"2019"	"Mar., 2019"	"2019/03"	13	Not Applicable	Not Applicable
	"Iowa"	"19"	"2019"	"2019"	"Apr., 2019"	"2019/04"	11	Not Applicable	Not Applicable
	"Iowa"	"19"	"2019"	"2019"	"May, 2019"	"2019/05"	12	Not Applicable	Not Applicable
	"Iowa"	"19"	"2019"	"2019"	"Jun., 2019"	"2019/06"	11	Not Applicable	Not Applicable
	"Iowa"	"19"	"2019"	"2019"	"Jul., 2019"	"2019/07"	12	Not Applicable	Not Applicable
	"Iowa"	"19"	"2019"	"2019"	"Aug., 2019"	"2019/08"	10	Not Applicable	Not Applicable
	"Iowa"	"19"	"2019"	"2019"	"Sep., 2019"	"2019/09"	21	Not Applicable	Not Applicable
	"Iowa"	"19"	"2019"	"2019"	"Oct., 2019"	"2019/10"	13	Not Applicable	Not Applicable
	"Iowa"	"19"	"2019"	"2019"	"Nov., 2019"	"2019/11"	11	Not Applicable	Not Applicable
	"Iowa"	"19"	"2019"	"2019"	"Dec., 2019"	"2019/12"	19	Not Applicable	Not Applicable
	"Kansas"	"20"	"2019"	"2019"	"Jan., 2019"	"2019/01"	12	Not Applicable	Not Applicable
	"Kansas"	"20"	"2019"	"2019"	"Feb., 2019"	"2019/02"	18	Not Applicable	Not Applicable
	"Kansas"	"20"	"2019"	"2019"	"Mar., 2019"	"2019/03"	17	Not Applicable	Not Applicable
	"Kansas"	"20"	"2019"	"2019"	"Apr., 2019"	"2019/04"	18	Not Applicable	Not Applicable
	"Kansas"	"20"	"2019"	"2019"	"May, 2019"	"2019/05"	16	Not Applicable	Not Applicable
	"Kansas"	"20"	"2019"	"2019"	"Jun., 2019"	"2019/06"	18	Not Applicable	Not Applicable
	"Kansas"	"20"	"2019"	"2019"	"Jul., 2019"	"2019/07"	11	Not Applicable	Not Applicable
	"Kansas"	"20"	"2019"	"2019"	"Aug., 2019"	"2019/08"	15	Not Applicable	Not Applicable
	"Kansas"	"20"	"2019"	"2019"	"Sep., 2019"	"2019/09"	14	Not Applicable	Not Applicable
	"Kansas"	"20"	"2019"	"2019"	"Oct., 2019"	"2019/10"	Suppressed	Not Applicable	Not Applicable
	"Kansas"	"20"	"2019"	"2019"	"Nov., 2019"	"2019/11"	21	Not Applicable	Not Applicable
	"Kansas"	"20"	"2019"	"2019"	"Dec., 2019"	"2019/12"	13	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2019"	"2019"	"Jan., 2019"	"2019/01"	76	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2019"	"2019"	"Feb., 2019"	"2019/02"	76	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2019"	"2019"	"Mar., 2019"	"2019/03"	100	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2019"	"2019"	"Apr., 2019"	"2019/04"	93	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2019"	"2019"	"May, 2019"	"2019/05"	79	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2019"	"2019"	"Jun., 2019"	"2019/06"	79	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2019"	"2019"	"Jul., 2019"	"2019/07"	80	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2019"	"2019"	"Aug., 2019"	"2019/08"	68	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2019"	"2019"	"Sep., 2019"	"2019/09"	72	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2019"	"2019"	"Oct., 2019"	"2019/10"	98	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2019"	"2019"	"Nov., 2019"	"2019/11"	93	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2019"	"2019"	"Dec., 2019"	"2019/12"	110	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2019"	"2019"	"Jan., 2019"	"2019/01"	33	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2019"	"2019"	"Feb., 2019"	"2019/02"	32	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2019"	"2019"	"Mar., 2019"	"2019/03"	33	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2019"	"2019"	"Apr., 2019"	"2019/04"	34	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2019"	"2019"	"May, 2019"	"2019/05"	46	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2019"	"2019"	"Jun., 2019"	"2019/06"	35	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2019"	"2019"	"Jul., 2019"	"2019/07"	35	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2019"	"2019"	"Aug., 2019"	"2019/08"	52	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2019"	"2019"	"Sep., 2019"	"2019/09"	45	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2019"	"2019"	"Oct., 2019"	"2019/10"	68	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2019"	"2019"	"Nov., 2019"	"2019/11"	65	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2019"	"2019"	"Dec., 2019"	"2019/12"	60	Not Applicable	Not Applicable
	"Maine"	"23"	"2019"	"2019"	"Jan., 2019"	"2019/01"	16	Not Applicable	Not Applicable
	"Maine"	"23"	"2019"	"2019"	"Feb., 2019"	"2019/02"	28	Not Applicable	Not Applicable
	"Maine"	"23"	"2019"	"2019"	"Mar., 2019"	"2019/03"	22	Not Applicable	Not Applicable
	"Maine"	"23"	"2019"	"2019"	"Apr., 2019"	"2019/04"	26	Not Applicable	Not Applicable
	"Maine"	"23"	"2019"	"2019"	"May, 2019"	"2019/05"	29	Not Applicable	Not Applicable
	"Maine"	"23"	"2019"	"2019"	"Jun., 2019"	"2019/06"	31	Not Applicable	Not Applicable
	"Maine"	"23"	"2019"	"2019"	"Jul., 2019"	"2019/07"	23	Not Applicable	Not Applicable
	"Maine"	"23"	"2019"	"2019"	"Aug., 2019"	"2019/08"	37	Not Applicable	Not Applicable
	"Maine"	"23"	"2019"	"2019"	"Sep., 2019"	"2019/09"	24	Not Applicable	Not Applicable
	"Maine"	"23"	"2019"	"2019"	"Oct., 2019"	"2019/10"	41	Not Applicable	Not Applicable
	"Maine"	"23"	"2019"	"2019"	"Nov., 2019"	"2019/11"	22	Not Applicable	Not Applicable
	"Maine"	"23"	"2019"	"2019"	"Dec., 2019"	"2019/12"	22	Not Applicable	Not Applicable
	"Maryland"	"24"	"2019"	"2019"	"Jan., 2019"	"2019/01"	191	Not Applicable	Not Applicable
	"Maryland"	"24"	"2019"	"2019"	"Feb., 2019"	"2019/02"	163	Not Applicable	Not Applicable
	"Maryland"	"24"	"2019"	"2019"	"Mar., 2019"	"2019/03"	192	Not Applicable	Not Applicable
	"Maryland"	"24"	"2019"	"2019"	"Apr., 2019"	"2019/04"	195	Not Applicable	Not Applicable
	"Maryland"	"24"	"2019"	"2019"	"May, 2019"	"2019/05"	168	Not Applicable	Not Applicable
	"Maryland"	"24"	"2019"	"2019"	"Jun., 2019"	"2019/06"	172	Not Applicable	Not Applicable
	"Maryland"	"24"	"2019"	"2019"	"Jul., 2019"	"2019/07"	170	Not Applicable	Not Applicable
	"Maryland"	"24"	"2019"	"2019"	"Aug., 2019"	"2019/08"	181	Not Applicable	Not Applicable
	"Maryland"	"24"	"2019"	"2019"	"Sep., 2019"	"2019/09"	162	Not Applicable	Not Applicable
	"Maryland"	"24"	"2019"	"2019"	"Oct., 2019"	"2019/10"	171	Not Applicable	Not Applicable
	"Maryland"	"24"	"2019"	"2019"	"Nov., 2019"	"2019/11"	171	Not Applicable	Not Applicable
