"Notes"	"State"	"State Code"	"Year"	"Year Code"	"Month"	"Month Code"	Deaths	Population	Crude Rate
	"California"	"06"	"2010"	"2010"	"Jun., 2010"	"2010/06"	144	Not Applicable	Not Applicable
	"California"	"06"	"2010"	"2010"	"Jul., 2010"	"2010/07"	136	Not Applicable	Not Applicable
	"California"	"06"	"2010"	"2010"	"Aug., 2010"	"2010/08"	163	Not Applicable	Not Applicable
	"California"	"06"	"2010"	"2010"	"Sep., 2010"	"2010/09"	147	Not Applicable	Not Applicable
	"California"	"06"	"2010"	"2010"	"Oct., 2010"	"2010/10"	154	Not Applicable	Not Applicable
	"California"	"06"	"2010"	"2010"	"Nov., 2010"	"2010/11"	131	Not Applicable	Not Applicable
	"California"	"06"	"2010"	"2010"	"Dec., 2010"	"2010/12"	156	Not Applicable	Not Applicable
	"Colorado"	"08"	"2010"	"2010"	"Jan., 2010"	"2010/01"	31	Not Applicable	Not Applicable
	"Colorado"	"08"	"2010"	"2010"	"Feb., 2010"	"2010/02"	19	Not Applicable	Not Applicable
	"Colorado"	"08"	"2010"	"2010"	"Mar., 2010"	"2010/03"	23	Not Applicable	Not Applicable
	"Colorado"	"08"	"2010"	"2010"	"Apr., 2010"	"2010/04"	20	Not Applicable	Not Applicable
	"Colorado"	"08"	"2010"	"2010"	"May, 2010"	"2010/05"	25	Not Applicable	Not Applicable
	"Colorado"	"08"	"2010"	"2010"	"Jun., 2010"	"2010/06"	22	Not Applicable	Not Applicable
	"Colorado"	"08"	"2010"	"2010"	"Jul., 2010"	"2010/07"	14	Not Applicable	Not Applicable
	"Colorado"	"08"	"2010"	"2010"	"Aug., 2010"	"2010/08"	23	Not Applicable	Not Applicable
	"Colorado"	"08"	"2010"	"2010"	"Sep., 2010"	"2010/09"	21	Not Applicable	Not Applicable
	"Colorado"	"08"	"2010"	"2010"	"Oct., 2010"	"2010/10"	16	Not Applicable	Not Applicable
	"Colorado"	"08"	"2010"	"2010"	"Nov., 2010"	"2010/11"	27	Not Applicable	Not Applicable
	"Colorado"	"08"	"2010"	"2010"	"Dec., 2010"	"2010/12"	27	Not Applicable	Not Applicable
	"Connecticut"	"09"	"2010"	"2010"	"Jan., 2010"	"2010/01"	15	Not Applicable	Not Applicable
	"Connecticut"	"09"	"2010"	"2010"	"Feb., 2010"	"2010/02"	12	Not Applicable	Not Applicable
	"Connecticut"	"09"	"2010"	"2010"	"Mar., 2010"	"2010/03"	19	Not Applicable	Not Applicable
	"Connecticut"	"09"	"2010"	"2010"	"Apr., 2010"	"2010/04"	17	Not Applicable	Not Applicable
	"Connecticut"	"09"	"2010"	"2010"	"May, 2010"	"2010/05"	16	Not Applicable	Not Applicable
	"Connecticut"	"09"	"2010"	"2010"	"Jun., 2010"	"2010/06"	15	Not Applicable	Not Applicable
	"Connecticut"	"09"	"2010"	"2010"	"Jul., 2010"	"2010/07"	Suppressed	Not Applicable	Not Applicable
	"Connecticut"	"09"	"2010"	"2010"	"Aug., 2010"	"2010/08"	11	Not Applicable	Not Applicable
	"Connecticut"	"09"	"2010"	"2010"	"Sep., 2010"	"2010/09"	13	Not Applicable	Not Applicable
	"Connecticut"	"09"	"2010"	"2010"	"Oct., 2010"	"2010/10"	12	Not Applicable	Not Applicable
	"Connecticut"	"09"	"2010"	"2010"	"Nov., 2010"	"2010/11"	16	Not Applicable	Not Applicable
	"Connecticut"	"09"	"2010"	"2010"	"Dec., 2010"	"2010/12"	21	Not Applicable	Not Applicable
	"Delaware"	"10"	"2010"	"2010"	"Jan., 2010"	"2010/01"	Suppressed	Not Applicable	Not Applicable
	"Delaware"	"10"	"2010"	"2010"	"Feb., 2010"	"2010/02"	Suppressed	Not Applicable	Not Applicable
	"Delaware"	"10"	"2010"	"2010"	"Mar., 2010"	"2010/03"	Suppressed	Not Applicable	Not Applicable
	"Delaware"	"10"	"2010"	"2010"	"Apr., 2010"	"2010/04"	Suppressed	Not Applicable	Not Applicable
	"Delaware"	"10"	"2010"	"2010"	"May, 2010"	"2010/05"	Suppressed	Not Applicable	Not Applicable
	"Delaware"	"10"	"2010"	"2010"	"Jun., 2010"	"2010/06"	17	Not Applicable	Not Applicable
	"Delaware"	"10"	"2010"	"2010"	"Jul., 2010"	"2010/07"	Suppressed	Not Applicable	Not Applicable
	"Delaware"	"10"	"2010"	"2010"	"Aug., 2010"	"2010/08"	Suppressed	Not Applicable	Not Applicable
	"Delaware"	"10"	"2010"	"2010"	"Sep., 2010"	"2010/09"	Suppressed	Not Applicable	Not Applicable
	"Delaware"	"10"	"2010"	"2010"	"Oct., 2010"	"2010/10"	Suppressed	Not Applicable	Not Applicable
	"Delaware"	"10"	"2010"	"2010"	"Nov., 2010"	"2010/11"	10	Not Applicable	Not Applicable
	"Delaware"	"10"	"2010"	"2010"	"Dec., 2010"	"2010/12"	Suppressed	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"2010"	"2010"	"Jan., 2010"	"2010/01"	Suppressed	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"2010"	"2010"	"Feb., 2010"	"2010/02"	Suppressed	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"2010"	"2010"	"Mar., 2010"	"2010/03"	Suppressed	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"2010"	"2010"	"Apr., 2010"	"2010/04"	Suppressed	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"2010"	"2010"	"May, 2010"	"2010/05"	Suppressed	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"2010"	"2010"	"Jun., 2010"	"2010/06"	Suppressed	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"2010"	"2010"	"Jul., 2010"	"2010/07"	Suppressed	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"2010"	"2010"	"Aug., 2010"	"2010/08"	Suppressed	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"2010"	"2010"	"Sep., 2010"	"2010/09"	Suppressed	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"2010"	"2010"	"Oct., 2010"	"2010/10"	Suppressed	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"2010"	"2010"	"Nov., 2010"	"2010/11"	Suppressed	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"2010"	"2010"	"Dec., 2010"	"2010/12"	Suppressed	Not Applicable	Not Applicable
	"Florida"	"12"	"2010"	"2010"	"Jan., 2010"	"2010/01"	168	Not Applicable	Not Applicable
	"Florida"	"12"	"2010"	"2010"	"Feb., 2010"	"2010/02"	146	Not Applicable	Not Applicable
	"Florida"	"12"	"2010"	"2010"	"Mar., 2010"	"2010/03"	157	Not Applicable	Not Applicable
	"Florida"	"12"	"2010"	"2010"	"Apr., 2010"	"2010/04"	128	Not Applicable	Not Applicable
	"Florida"	"12"	"2010"	"2010"	"May, 2010"	"2010/05"	132	Not Applicable	Not Applicable
	"Florida"	"12"	"2010"	"2010"	"Jun., 2010"	"2010/06"	118	Not Applicable	Not Applicable
	"Florida"	"12"	"2010"	"2010"	"Jul., 2010"	"2010/07"	134	Not Applicable	Not Applicable
	"Florida"	"12"	"2010"	"2010"	"Aug., 2010"	"2010/08"	137	Not Applicable	Not Applicable
	"Florida"	"12"	"2010"	"2010"	"Sep., 2010"	"2010/09"	123	Not Applicable	Not Applicable
	"Florida"	"12"	"2010"	"2010"	"Oct., 2010"	"2010/10"	118	Not Applicable	Not Applicable
	"Florida"	"12"	"2010"	"2010"	"Nov., 2010"	"2010/11"	139	Not Applicable	Not Applicable
	"Florida"	"12"	"2010"	"2010"	"Dec., 2010"	"2010/12"	137	Not Applicable	Not Applicable
	"Georgia"	"13"	"2010"	"2010"	"Jan., 2010"	"2010/01"	45	Not Applicable	Not Applicable
	"Georgia"	"13"	"2010"	"2010"	"Feb., 2010"	"2010/02"	36	Not Applicable	Not Applicable
	"Georgia"	"13"	"2010"	"2010"	"Mar., 2010"	"2010/03"	44	Not Applicable	Not Applicable
	"Georgia"	"13"	"2010"	"2010"	"Apr., 2010"	"2010/04"	44	Not Applicable	Not Applicable
	"Georgia"	"13"	"2010"	"2010"	"May, 2010"	"2010/05"	44	Not Applicable	Not Applicable
	"Georgia"	"13"	"2010"	"2010"	"Jun., 2010"	"2010/06"	41	Not Applicable	Not Applicable
	"Georgia"	"13"	"2010"	"2010"	"Jul., 2010"	"2010/07"	32	Not Applicable	Not Applicable
	"Georgia"	"13"	"2010"	"2010"	"Aug., 2010"	"2010/08"	42	Not Applicable	Not Applicable
	"Georgia"	"13"	"2010"	"2010"	"Sep., 2010"	"2010/09"	45	Not Applicable	Not Applicable
	"Georgia"	"13"	"2010"	"2010"	"Oct., 2010"	"2010/10"	53	Not Applicable	Not Applicable
	"Georgia"	"13"	"2010"	"2010"	"Nov., 2010"	"2010/11"	39	Not Applicable	Not Applicable
	"Georgia"	"13"	"2010"	"2010"	"Dec., 2010"	"2010/12"	42	Not Applicable	Not Applicable
	"Hawaii"	"15"	"2010"	"2010"	"Jan., 2010"	"2010/01"	Suppressed	Not Applicable	Not Applicable
	"Hawaii"	"15"	"2010"	"2010"	"Feb., 2010"	"2010/02"	Suppressed	Not Applicable	Not Applicable
	"Hawaii"	"15"	"2010"	"2010"	"Mar., 2010"	"2010/03"	Suppressed	Not Applicable	Not Applicable
	"Hawaii"	"15"	"2010"	"2010"	"Apr., 2010"	"2010/04"	Suppressed	Not Applicable	Not Applicable
	"Hawaii"	"15"	"2010"	"2010"	"May, 2010"	"2010/05"	Suppressed	Not Applicable	Not Applicable
	"Hawaii"	"15"	"2010"	"2010"	"Jun., 2010"	"2010/06"	Suppressed	Not Applicable	Not Applicable
	"Hawaii"	"15"	"2010"	"2010"	"Jul., 2010"	"2010/07"	Suppressed	Not Applicable	Not Applicable
	"Hawaii"	"15"	"2010"	"2010"	"Aug., 2010"	"2010/08"	Suppressed	Not Applicable	Not Applicable
	"Hawaii"	"15"	"2010"	"2010"	"Sep., 2010"	"2010/09"	Suppressed	Not Applicable	Not Applicable
	"Hawaii"	"15"	"2010"	"2010"	"Oct., 2010"	"2010/10"	Suppressed	Not Applicable	Not Applicable
	"Hawaii"	"15"	"2010"	"2010"	"Nov., 2010"	"2010/11"	Suppressed	Not Applicable	Not Applicable
	"Hawaii"	"15"	"2010"	"2010"	"Dec., 2010"	"2010/12"	Suppressed	Not Applicable	Not Applicable
	"Idaho"	"16"	"2010"	"2010"	"Jan., 2010"	"2010/01"	10	Not Applicable	Not Applicable
	"Idaho"	"16"	"2010"	"2010"	"Feb., 2010"	"2010/02"	Suppressed	Not Applicable	Not Applicable
	"Idaho"	"16"	"2010"	"2010"	"Mar., 2010"	"2010/03"	Suppressed	Not Applicable	Not Applicable
	"Idaho"	"16"	"2010"	"2010"	"Apr., 2010"	"2010/04"	Suppressed	Not Applicable	Not Applicable
	"Idaho"	"16"	"2010"	"2010"	"May, 2010"	"2010/05"	Suppressed	Not Applicable	Not Applicable
	"Idaho"	"16"	"2010"	"2010"	"Jun., 2010"	"2010/06"	Suppressed	Not Applicable	Not Applicable
	"Idaho"	"16"	"2010"	"2010"	"Jul., 2010"	"2010/07"	Suppressed	Not Applicable	Not Applicable
	"Idaho"	"16"	"2010"	"2010"	"Aug., 2010"	"2010/08"	Suppressed	Not Applicable	Not Applicable
	"Idaho"	"16"	"2010"	"2010"	"Sep., 2010"	"2010/09"	Suppressed	Not Applicable	Not Applicable
	"Idaho"	"16"	"2010"	"2010"	"Oct., 2010"	"2010/10"	Suppressed	Not Applicable	Not Applicable
	"Idaho"	"16"	"2010"	"2010"	"Nov., 2010"	"2010/11"	Suppressed	Not Applicable	Not Applicable
	"Idaho"	"16"	"2010"	"2010"	"Dec., 2010"	"2010/12"	Suppressed	Not Applicable	Not Applicable
	"Illinois"	"17"	"2010"	"2010"	"Jan., 2010"	"2010/01"	48	Not Applicable	Not Applicable
	"Illinois"	"17"	"2010"	"2010"	"Feb., 2010"	"2010/02"	36	Not Applicable	Not Applicable
	"Illinois"	"17"	"2010"	"2010"	"Mar., 2010"	"2010/03"	27	Not Applicable	Not Applicable
	"Illinois"	"17"	"2010"	"2010"	"Apr., 2010"	"2010/04"	39	Not Applicable	Not Applicable
	"Illinois"	"17"	"2010"	"2010"	"May, 2010"	"2010/05"	41	Not Applicable	Not Applicable
	"Illinois"	"17"	"2010"	"2010"	"Jun., 2010"	"2010/06"	51	Not Applicable	Not Applicable
	"Illinois"	"17"	"2010"	"2010"	"Jul., 2010"	"2010/07"	33	Not Applicable	Not Applicable
	"Illinois"	"17"	"2010"	"2010"	"Aug., 2010"	"2010/08"	31	Not Applicable	Not Applicable
	"Illinois"	"17"	"2010"	"2010"	"Sep., 2010"	"2010/09"	38	Not Applicable	Not Applicable
	"Illinois"	"17"	"2010"	"2010"	"Oct., 2010"	"2010/10"	52	Not Applicable	Not Applicable
	"Illinois"	"17"	"2010"	"2010"	"Nov., 2010"	"2010/11"	42	Not Applicable	Not Applicable
	"Illinois"	"17"	"2010"	"2010"	"Dec., 2010"	"2010/12"	46	Not Applicable	Not Applicable
	"Indiana"	"18"	"2010"	"2010"	"Jan., 2010"	"2010/01"	21	Not Applicable	Not Applicable
	"Indiana"	"18"	"2010"	"2010"	"Feb., 2010"	"2010/02"	20	Not Applicable	Not Applicable
	"Indiana"	"18"	"2010"	"2010"	"Mar., 2010"	"2010/03"	28	Not Applicable	Not Applicable
	"Indiana"	"18"	"2010"	"2010"	"Apr., 2010"	"2010/04"	20	Not Applicable	Not Applicable
	"Indiana"	"18"	"2010"	"2010"	"May, 2010"	"2010/05"	27	Not Applicable	Not Applicable
	"Indiana"	"18"	"2010"	"2010"	"Jun., 2010"	"2010/06"	16	Not Applicable	Not Applicable
	"Indiana"	"18"	"2010"	"2010"	"Jul., 2010"	"2010/07"	16	Not Applicable	Not Applicable
	"Indiana"	"18"	"2010"	"2010"	"Aug., 2010"	"2010/08"	25	Not Applicable	Not Applicable
	"Indiana"	"18"	"2010"	"2010"	"Sep., 2010"	"2010/09"	24	Not Applicable	Not Applicable
	"Indiana"	"18"	"2010"	"2010"	"Oct., 2010"	"2010/10"	16	Not Applicable	Not Applicable
	"Indiana"	"18"	"2010"	"2010"	"Nov., 2010"	"2010/11"	35	Not Applicable	Not Applicable
	"Indiana"	"18"	"2010"	"2010"	"Dec., 2010"	"2010/12"	22	Not Applicable	Not Applicable
	"Iowa"	"19"	"2010"	"2010"	"Jan., 2010"	"2010/01"	Suppressed	Not Applicable	Not Applicable
	"Iowa"	"19"	"2010"	"2010"	"Feb., 2010"	"2010/02"	13	Not Applicable	Not Applicable
	"Iowa"	"19"	"2010"	"2010"	"Mar., 2010"	"2010/03"	14	Not Applicable	Not Applicable
	"Iowa"	"19"	"2010"	"2010"	"Apr., 2010"	"2010/04"	12	Not Applicable	Not Applicable
	"Iowa"	"19"	"2010"	"2010"	"May, 2010"	"2010/05"	18	Not Applicable	Not Applicable
	"Iowa"	"19"	"2010"	"2010"	"Jun., 2010"	"2010/06"	Suppressed	Not Applicable	Not Applicable
	"Iowa"	"19"	"2010"	"2010"	"Jul., 2010"	"2010/07"	Suppressed	Not Applicable	Not Applicable
	"Iowa"	"19"	"2010"	"2010"	"Aug., 2010"	"2010/08"	Suppressed	Not Applicable	Not Applicable
	"Iowa"	"19"	"2010"	"2010"	"Sep., 2010"	"2010/09"	Suppressed	Not Applicable	Not Applicable
	"Iowa"	"19"	"2010"	"2010"	"Oct., 2010"	"2010/10"	Suppressed	Not Applicable	Not Applicable
	"Iowa"	"19"	"2010"	"2010"	"Nov., 2010"	"2010/11"	12	Not Applicable	Not Applicable
	"Iowa"	"19"	"2010"	"2010"	"Dec., 2010"	"2010/12"	12	Not Applicable	Not Applicable
	"Kansas"	"20"	"2010"	"2010"	"Jan., 2010"	"2010/01"	Suppressed	Not Applicable	Not Applicable
	"Kansas"	"20"	"2010"	"2010"	"Feb., 2010"	"2010/02"	10	Not Applicable	Not Applicable
	"Kansas"	"20"	"2010"	"2010"	"Mar., 2010"	"2010/03"	12	Not Applicable	Not Applicable
	"Kansas"	"20"	"2010"	"2010"	"Apr., 2010"	"2010/04"	Suppressed	Not Applicable	Not Applicable
	"Kansas"	"20"	"2010"	"2010"	"May, 2010"	"2010/05"	Suppressed	Not Applicable	Not Applicable
	"Kansas"	"20"	"2010"	"2010"	"Jun., 2010"	"2010/06"	Suppressed	Not Applicable	Not Applicable
	"Kansas"	"20"	"2010"	"2010"	"Jul., 2010"	"2010/07"	Suppressed	Not Applicable	Not Applicable
	"Kansas"	"20"	"2010"	"2010"	"Aug., 2010"	"2010/08"	Suppressed	Not Applicable	Not Applicable
	"Kansas"	"20"	"2010"	"2010"	"Sep., 2010"	"2010/09"	14	Not Applicable	Not Applicable
	"Kansas"	"20"	"2010"	"2010"	"Oct., 2010"	"2010/10"	Suppressed	Not Applicable	Not Applicable
	"Kansas"	"20"	"2010"	"2010"	"Nov., 2010"	"2010/11"	Suppressed	Not Applicable	Not Applicable
	"Kansas"	"20"	"2010"	"2010"	"Dec., 2010"	"2010/12"	Suppressed	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2010"	"2010"	"Jan., 2010"	"2010/01"	47	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2010"	"2010"	"Feb., 2010"	"2010/02"	59	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2010"	"2010"	"Mar., 2010"	"2010/03"	48	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2010"	"2010"	"Apr., 2010"	"2010/04"	45	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2010"	"2010"	"May, 2010"	"2010/05"	44	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2010"	"2010"	"Jun., 2010"	"2010/06"	49	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2010"	"2010"	"Jul., 2010"	"2010/07"	37	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2010"	"2010"	"Aug., 2010"	"2010/08"	45	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2010"	"2010"	"Sep., 2010"	"2010/09"	39	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2010"	"2010"	"Oct., 2010"	"2010/10"	45	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2010"	"2010"	"Nov., 2010"	"2010/11"	45	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2010"	"2010"	"Dec., 2010"	"2010/12"	62	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2010"	"2010"	"Jan., 2010"	"2010/01"	11	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2010"	"2010"	"Feb., 2010"	"2010/02"	Suppressed	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2010"	"2010"	"Mar., 2010"	"2010/03"	Suppressed	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2010"	"2010"	"Apr., 2010"	"2010/04"	12	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2010"	"2010"	"May, 2010"	"2010/05"	12	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2010"	"2010"	"Jun., 2010"	"2010/06"	Suppressed	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2010"	"2010"	"Jul., 2010"	"2010/07"	Suppressed	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2010"	"2010"	"Aug., 2010"	"2010/08"	Suppressed	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2010"	"2010"	"Sep., 2010"	"2010/09"	Suppressed	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2010"	"2010"	"Oct., 2010"	"2010/10"	Suppressed	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2010"	"2010"	"Nov., 2010"	"2010/11"	Suppressed	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2010"	"2010"	"Dec., 2010"	"2010/12"	13	Not Applicable	Not Applicable
	"Maine"	"23"	"2010"	"2010"	"Jan., 2010"	"2010/01"	Suppressed	Not Applicable	Not Applicable
	"Maine"	"23"	"2010"	"2010"	"Feb., 2010"	"2010/02"	10	Not Applicable	Not Applicable
	"Maine"	"23"	"2010"	"2010"	"Mar., 2010"	"2010/03"	10	Not Applicable	Not Applicable
	"Maine"	"23"	"2010"	"2010"	"Apr., 2010"	"2010/04"	Suppressed	Not Applicable	Not Applicable
	"Maine"	"23"	"2010"	"2010"	"May, 2010"	"2010/05"	13	Not Applicable	Not Applicable
	"Maine"	"23"	"2010"	"2010"	"Jun., 2010"	"2010/06"	Suppressed	Not Applicable	Not Applicable
	"Maine"	"23"	"2010"	"2010"	"Jul., 2010"	"2010/07"	Suppressed	Not Applicable	Not Applicable
	"Maine"	"23"	"2010"	"2010"	"Aug., 2010"	"2010/08"	Suppressed	Not Applicable	Not Applicable
	"Maine"	"23"	"2010"	"2010"	"Sep., 2010"	"2010/09"	Suppressed	Not Applicable	Not Applicable
	"Maine"	"23"	"2010"	"2010"	"Oct., 2010"	"2010/10"	Suppressed	Not Applicable	Not Applicable
	"Maine"	"23"	"2010"	"2010"	"Nov., 2010"	"2010/11"	Suppressed	Not Applicable	Not Applicable
	"Maine"	"23"	"2010"	"2010"	"Dec., 2010"	"2010/12"	Suppressed	Not Applicable	Not Applicable
	"Maryland"	"24"	"2010"	"2010"	"Jan., 2010"	"2010/01"	41	Not Applicable	Not Applicable
	"Maryland"	"24"	"2010"	"2010"	"Feb., 2010"	"2010/02"	40	Not Applicable	Not Applicable
	"Maryland"	"24"	"2010"	"2010"	"Mar., 2010"	"2010/03"	46	Not Applicable	Not Applicable
	"Maryland"	"24"	"2010"	"2010"	"Apr., 2010"	"2010/04"	40	Not Applicable	Not Applicable
	"Maryland"	"24"	"2010"	"2010"	"May, 2010"	"2010/05"	28	Not Applicable	Not Applicable
	"Maryland"	"24"	"2010"	"2010"	"Jun., 2010"	"2010/06"	35	Not Applicable	Not Applicable
